frame_idx,time_sec,rat_a_slot,rat_b_slot,rat_a_track_id,rat_b_track_id,zone,contact_type,investigator_slot,nose_nose_dist_px,nose_nose_dist_bl,nose_tailbase_dist_px,nose_tailbase_dist_bl,centroid_dist_px,centroid_dist_bl,mask_iou,body_length_a_px,body_length_b_px,velocity_a_px,velocity_b_px,orientation_cos,quality_flag,bout_id
1101,36.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1102,36.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1103,36.7667,0,1,1,2,independent,,,675.9,2.6121,572.6,2.2127,696.5,2.6916,0.0,243.2,251.6,1.4,13.6,-0.4652,,
1104,36.8,0,1,1,2,independent,,,701.1,2.7211,584.5,2.2687,705.3,2.7372,0.0,233.8,261.2,4.0,10.5,-0.4883,,
1105,36.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1106,36.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1107,36.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1108,36.9333,0,1,1,2,independent,,,728.2,2.8116,604.1,2.3325,714.0,2.7566,0.0,235.0,261.0,1.5,16.2,-0.5369,,
1109,36.9667,0,1,1,2,independent,,,734.1,2.8482,607.9,2.3587,715.1,2.7746,0.0,235.3,257.5,2.0,12.6,-0.5359,,
1110,37.0,0,1,1,2,independent,,,743.9,2.8987,613.1,2.3889,719.0,2.8019,0.0,237.7,255.5,0.5,12.0,-0.529,,
1111,37.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1112,37.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1113,37.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1114,37.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1115,37.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1116,37.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1117,37.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1118,37.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1119,37.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1120,37.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1121,37.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1122,37.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1123,37.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1124,37.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1125,37.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1126,37.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1127,37.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1128,37.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1129,37.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1130,37.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1131,37.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1132,37.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1133,37.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1134,37.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1135,37.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1136,37.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1137,37.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1138,37.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1139,37.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1140,38.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1141,38.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1142,38.0667,0,1,1,2,independent,,,973.9,3.9107,793.4,3.1857,868.0,3.4852,0.0,227.7,233.7,0.9,1.2,-0.573,,
1143,38.1,0,1,1,2,independent,,,972.9,3.9381,792.2,3.2065,867.9,3.513,0.0,226.6,231.7,2.2,4.4,-0.5743,,
1144,38.1333,0,1,1,2,independent,,,971.6,3.9675,793.9,3.2419,865.8,3.5357,0.0,225.4,225.3,1.3,1.8,-0.592,,
1145,38.1667,0,1,1,2,independent,,,967.3,3.993,790.9,3.265,862.1,3.5589,0.0,223.4,213.5,0.9,3.9,-0.5628,,
1146,38.2,0,1,1,2,independent,,,967.8,4.0398,787.6,3.2876,857.7,3.5803,0.0,224.1,206.8,3.7,2.1,-0.492,,
1147,38.2333,0,1,1,2,independent,,,976.1,4.1153,786.4,3.3155,859.1,3.622,0.0,226.1,205.7,2.6,2.6,-0.4362,,
1148,38.2667,0,1,1,2,independent,,,968.4,4.1165,778.0,3.3073,859.0,3.6515,0.0,233.9,201.6,3.3,2.1,-0.4032,,
1149,38.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1150,38.3333,0,1,1,2,independent,,,980.4,4.2106,785.2,3.3725,852.9,3.6629,0.0,230.6,202.8,2.1,7.1,-0.4214,,
1151,38.3667,0,1,1,2,independent,,,970.9,4.1928,772.7,3.337,843.6,3.643,0.0,235.7,204.6,3.7,0.7,-0.3877,,
1152,38.4,0,1,1,2,independent,,,983.6,4.2718,783.2,3.4014,843.5,3.6634,0.0,229.6,207.2,5.1,2.6,-0.4256,,
1153,38.4333,0,1,1,2,independent,,,985.1,4.3001,781.3,3.4104,844.2,3.6851,0.0,227.1,210.3,1.4,1.8,-0.4169,,
1154,38.4667,0,1,1,2,independent,,,983.2,4.3086,776.4,3.4023,839.1,3.6769,0.0,226.8,213.6,1.5,2.5,-0.4144,,
1155,38.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1156,38.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1157,38.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1158,38.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1159,38.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1160,38.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1161,38.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1162,38.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1163,38.7667,0,1,1,2,independent,,,978.0,4.3476,782.6,3.4792,829.9,3.6892,0.0,228.7,195.6,1.8,4.9,-0.3554,,
1164,38.8,0,1,1,2,independent,,,976.3,4.3679,782.5,3.5012,826.4,3.6973,0.0,227.3,193.7,1.3,0.3,-0.3073,,
1165,38.8333,0,1,1,2,independent,,,973.1,4.3851,781.2,3.5203,824.8,3.7171,0.0,222.6,192.3,1.8,0.3,-0.2507,,
1166,38.8667,0,1,1,2,independent,,,972.4,4.4152,786.6,3.5714,825.0,3.7456,0.0,222.0,188.8,0.6,1.7,-0.1378,,
1167,38.9,0,1,1,2,independent,,,974.1,4.4557,792.3,3.6243,823.8,3.7683,0.0,222.1,185.7,1.3,0.7,-0.1236,,
1168,38.9333,0,1,1,2,independent,,,984.2,4.526,803.2,3.6936,816.3,3.7538,0.0,226.8,187.2,0.8,1.3,-0.106,,
1169,38.9667,0,1,1,2,independent,,,988.1,4.5667,811.1,3.749,816.8,3.7753,0.0,228.4,184.8,1.8,1.2,-0.097,,
1170,39.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1171,39.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1172,39.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1173,39.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1174,39.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1175,39.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1176,39.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1177,39.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1178,39.2667,0,1,1,2,independent,,,947.8,4.4617,778.7,3.6653,815.0,3.8363,0.0,214.6,179.4,6.4,1.0,0.1342,,
1179,39.3,0,1,1,2,independent,,,937.9,4.4496,773.0,3.6674,817.4,3.8778,0.0,214.5,177.2,4.3,1.0,0.2399,,
1180,39.3333,0,1,1,2,independent,,,925.5,4.4103,751.0,3.5784,808.1,3.8505,0.0,217.2,186.0,3.2,4.8,0.3192,,
1181,39.3667,0,1,1,2,independent,,,912.8,4.364,739.9,3.5375,803.6,3.842,0.0,221.3,184.6,4.9,7.0,0.3834,,
1182,39.4,0,1,1,2,independent,,,903.7,4.3341,736.5,3.5321,794.3,3.8096,0.0,222.9,182.2,4.5,7.8,0.3969,,
1183,39.4333,0,1,1,2,independent,,,886.0,4.2629,727.5,3.5002,786.5,3.7838,0.0,226.3,177.4,2.6,6.7,0.4821,,
1184,39.4667,0,1,1,2,independent,,,861.8,4.1476,714.5,3.4384,779.4,3.7507,0.0,240.9,173.8,4.5,5.3,0.6381,,
1185,39.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1186,39.5333,0,1,1,2,independent,,,830.7,3.9943,703.1,3.3809,773.6,3.7201,0.0,253.2,177.0,5.0,2.6,0.8194,,
1187,39.5667,0,1,1,2,independent,,,810.9,3.8844,699.9,3.3525,773.6,3.7056,0.0,257.0,175.0,6.3,1.6,0.896,,
1188,39.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1189,39.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1190,39.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1191,39.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1192,39.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1193,39.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1194,39.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1195,39.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1196,39.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1197,39.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1198,39.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1199,39.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1200,40.0,0,1,1,2,independent,,,578.5,2.5736,738.7,3.2864,744.1,3.3104,0.0,290.1,252.5,5.8,14.2,0.2704,,
1201,40.0333,0,1,1,2,independent,,,553.1,2.4016,732.4,3.18,741.2,3.2184,0.0,289.2,271.1,4.5,12.4,0.1864,,
1202,40.0667,0,1,1,2,independent,,,539.2,2.2922,724.0,3.078,739.2,3.1426,0.0,289.9,269.3,5.1,17.3,0.113,,
1203,40.1,0,1,1,2,independent,,,532.3,2.2235,713.3,2.9795,734.2,3.0667,0.0,286.7,267.1,9.0,16.2,0.117,,
1204,40.1333,0,1,1,2,independent,,,502.8,2.0653,686.2,2.8189,717.5,2.9472,0.0,290.3,269.3,6.1,15.1,0.0322,,
1205,40.1667,0,1,1,2,independent,,,490.0,1.9897,665.3,2.7017,706.2,2.8677,0.0,282.7,260.7,10.4,16.4,0.0014,,
1206,40.2,0,1,1,2,independent,,,464.8,1.8652,651.2,2.613,697.4,2.7987,0.0,286.4,264.7,8.4,14.6,-0.0957,,
1207,40.2333,0,1,1,2,independent,,,444.4,1.7617,632.5,2.5075,679.2,2.6925,0.0,291.9,267.6,7.6,12.9,-0.0821,,
1208,40.2667,0,1,1,2,independent,,,434.9,1.7075,620.1,2.4343,670.1,2.6305,0.0,284.1,269.8,8.5,12.5,-0.0628,,
1209,40.3,0,1,1,2,independent,,,416.9,1.621,607.4,2.3617,655.4,2.5485,0.0,281.4,277.2,8.1,10.5,-0.0428,,
1210,40.3333,0,1,1,2,independent,,,398.9,1.5353,589.2,2.2679,635.9,2.4476,0.0,289.2,277.9,9.9,14.4,-0.0489,,
1211,40.3667,0,1,1,2,independent,,,370.4,1.4087,570.4,2.1695,614.3,2.3362,0.0,290.6,291.3,9.6,12.1,-0.0518,,
1212,40.4,0,1,1,2,independent,,,346.2,1.3019,547.1,2.0572,589.0,2.2148,0.0,297.4,288.4,9.5,13.9,-0.0771,,
1213,40.4333,0,1,1,2,independent,,,336.5,1.2562,531.1,1.9825,572.0,2.1351,0.0,284.9,286.7,12.2,19.0,-0.0686,,
1214,40.4667,0,1,1,2,independent,,,308.2,1.1397,515.5,1.9063,560.0,2.0709,0.0,291.6,294.5,8.8,8.6,-0.1198,,
1215,40.5,0,1,1,2,independent,,,301.3,1.1094,498.3,1.8349,543.6,2.0016,0.0,284.4,279.7,8.8,20.7,-0.1993,,
1216,40.5333,0,1,1,2,independent,,,283.9,1.0409,484.0,1.7745,534.8,1.9609,0.0,275.6,290.9,12.3,13.8,-0.2296,,
1217,40.5667,0,1,1,2,independent,,,276.5,1.0111,471.2,1.7232,520.0,1.9015,0.0,275.0,284.3,9.1,9.5,-0.1924,,
1218,40.6,0,1,1,2,independent,,,259.7,0.9485,451.8,1.6502,503.1,1.8378,0.0,271.5,281.8,8.7,15.1,-0.1927,,
1219,40.6333,0,1,1,2,independent,,,246.0,0.8999,440.1,1.6098,491.0,1.7962,0.0,264.2,275.5,2.3,10.5,-0.1876,,
1220,40.6667,0,1,1,2,independent,,,247.1,0.9063,431.2,1.5814,480.4,1.7616,0.0,258.2,275.1,2.5,12.9,-0.0863,,
1221,40.7,0,1,1,2,independent,,,229.8,0.8439,424.5,1.559,473.1,1.7373,0.0,275.3,262.2,8.9,8.5,-0.1233,,
1222,40.7333,0,1,1,2,independent,,,213.2,0.7845,418.5,1.54,464.4,1.7089,0.0,280.0,253.2,6.0,6.3,-0.2023,,
1223,40.7667,0,1,1,2,independent,,,193.1,0.7117,413.0,1.5225,452.3,1.6671,0.0,285.6,249.1,8.5,6.4,-0.2995,,
1224,40.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1225,40.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1226,40.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1227,40.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1228,40.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1229,40.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1230,41.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1231,41.0333,0,1,1,2,contact,N2B,1,106.7,0.3948,280.1,1.0363,328.1,1.2139,0.0,281.0,253.0,3.2,17.7,-0.6234,,0
1232,41.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1233,41.1,0,1,1,2,contact,N2B,1,99.5,0.3683,239.4,0.8858,289.6,1.0713,0.0,280.5,263.3,8.3,16.9,-0.6511,,0
1234,41.1333,0,1,1,2,contact,N2B,1,109.0,0.4018,223.2,0.8228,282.4,1.041,0.0,285.0,274.4,7.1,10.4,-0.6909,,0
1235,41.1667,0,1,1,2,contact,N2B,1,117.9,0.4335,204.9,0.753,266.5,0.9795,0.0,286.0,273.3,8.2,16.2,-0.7174,,0
1236,41.2,0,1,1,2,contact,N2B,0,123.5,0.4543,184.9,0.6802,251.2,0.9241,0.0,278.2,261.0,8.7,8.9,-0.7541,,0
1237,41.2333,0,1,1,2,contact,N2B,1,136.3,0.5024,176.2,0.6492,217.8,0.8025,0.0,285.8,248.9,6.9,13.9,-0.7402,,0
1238,41.2667,0,1,1,2,contact,N2B,1,145.4,0.5376,150.3,0.5559,198.4,0.7336,0.0,274.8,247.6,13.0,9.2,-0.6963,,0
1239,41.3,0,1,1,2,contact,N2B,1,142.8,0.5304,142.0,0.5276,206.5,0.767,0.0,264.1,253.8,3.3,4.6,-0.6558,,0
1240,41.3333,0,1,1,2,contact,N2B,0,128.5,0.4795,141.3,0.5274,219.5,0.8191,0.0,251.3,261.1,6.6,5.0,-0.7108,,0
1241,41.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1242,41.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1243,41.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1244,41.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1245,41.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1246,41.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1247,41.5667,0,1,1,2,proximity,,,253.7,0.9562,105.4,0.3972,183.6,0.692,0.0,263.7,271.1,5.1,9.8,-0.9529,,
1248,41.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1249,41.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1250,41.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1251,41.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1252,41.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1253,41.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1254,41.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1255,41.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1256,41.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1257,41.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1258,41.9333,0,1,1,2,proximity,,,446.0,1.6641,189.1,0.7057,152.3,0.5683,0.0,257.3,272.4,2.9,11.4,-0.9334,,
1259,41.9667,0,1,1,2,proximity,,,462.5,1.7302,201.4,0.7536,171.7,0.6423,0.0,261.2,260.5,4.2,15.9,-0.9049,,
1260,42.0,0,1,1,2,proximity,,,482.0,1.8087,214.0,0.8031,190.1,0.7135,0.0,268.5,249.5,4.7,13.0,-0.9088,,
1261,42.0333,0,1,1,2,proximity,,,516.3,1.9357,247.7,0.9286,209.4,0.7853,0.0,269.8,267.9,5.1,13.6,-0.9154,,
1262,42.0667,0,1,1,2,proximity,,,532.6,1.9942,255.1,0.9551,224.3,0.8398,0.0,278.7,261.7,5.8,12.3,-0.9343,,
1263,42.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1264,42.1333,0,1,1,2,proximity,,,544.0,2.0392,259.9,0.9743,201.4,0.7551,0.0,284.4,245.2,5.8,19.8,-0.9815,,
1265,42.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1266,42.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1267,42.2333,0,1,1,2,proximity,,,592.0,2.2237,314.1,1.1799,257.0,0.9656,0.0,277.9,256.1,0.8,17.6,-0.9998,,
1268,42.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1269,42.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1270,42.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1271,42.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1272,42.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1273,42.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1274,42.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1275,42.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1276,42.5333,0,1,1,2,independent,,,643.2,2.4579,417.3,1.5945,352.5,1.347,0.0,226.1,246.0,3.9,11.1,-0.936,,
1277,42.5667,0,1,1,2,independent,,,659.3,2.5422,428.2,1.651,362.8,1.3987,0.0,231.2,245.2,3.8,19.9,-0.9387,,
1278,42.6,0,1,1,2,independent,,,669.9,2.603,439.8,1.709,371.1,1.4419,0.0,230.2,248.3,0.6,13.3,-0.9436,,
1279,42.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1280,42.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1281,42.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1282,42.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1283,42.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1284,42.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1285,42.8333,0,1,1,2,independent,,,731.5,2.9447,505.1,2.0334,455.3,1.833,0.0,227.3,244.8,0.3,11.7,-0.7692,,
1286,42.8667,0,1,1,2,independent,,,744.4,3.0116,518.6,2.0981,461.5,1.8672,0.0,226.6,245.1,0.4,10.0,-0.7976,,
1287,42.9,0,1,1,2,independent,,,746.1,3.031,522.0,2.1208,465.9,1.8929,0.0,225.1,248.9,0.7,8.5,-0.7743,,
1288,42.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1289,42.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1290,43.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1291,43.0333,0,1,1,2,independent,,,766.9,3.1639,552.6,2.2798,499.5,2.0607,0.0,217.1,254.3,1.3,14.0,-0.6856,,
1292,43.0667,0,1,1,2,independent,,,781.7,3.2278,568.3,2.3468,515.2,2.1275,0.0,217.2,263.1,1.2,14.5,-0.646,,
1293,43.1,0,1,1,2,independent,,,787.4,3.2498,574.8,2.3727,525.1,2.1673,0.0,216.9,269.7,2.0,14.0,-0.6141,,
1294,43.1333,0,1,1,2,independent,,,803.0,3.3066,587.1,2.4175,534.9,2.2026,0.0,221.5,274.4,2.2,13.0,-0.6134,,
1295,43.1667,0,1,1,2,independent,,,800.6,3.2976,580.3,2.3903,543.7,2.2397,0.0,227.2,257.0,3.2,16.8,-0.5799,,
1296,43.2,0,1,1,2,independent,,,817.9,3.3637,597.4,2.4566,547.0,2.2495,0.0,229.9,263.6,3.3,13.0,-0.5631,,
1297,43.2333,0,1,1,2,independent,,,813.4,3.3415,592.0,2.4322,548.0,2.2516,0.0,233.0,258.2,4.4,12.6,-0.5419,,
1298,43.2667,0,1,1,2,independent,,,807.6,3.3211,590.4,2.4281,553.0,2.2742,0.0,230.4,251.6,7.1,16.0,-0.4983,,
1299,43.3,0,1,1,2,independent,,,815.3,3.3537,595.0,2.4476,550.3,2.2636,0.0,230.7,254.4,5.1,12.8,-0.5165,,
1300,43.3333,0,1,1,2,independent,,,803.3,3.3105,587.9,2.4229,555.4,2.2886,0.0,231.1,246.2,5.8,12.0,-0.4143,,
1301,43.3667,0,1,1,2,independent,,,790.3,3.2631,576.1,2.3787,555.9,2.2952,0.0,236.6,239.2,5.7,13.6,-0.2648,,
1302,43.4,0,1,1,2,independent,,,795.6,3.2868,584.4,2.4146,558.0,2.3055,0.0,237.9,243.5,6.3,13.8,-0.1887,,
1303,43.4333,0,1,1,2,independent,,,776.7,3.2161,586.2,2.4271,561.3,2.3243,0.0,232.6,240.8,2.2,15.3,-0.0101,,
1304,43.4667,0,1,1,2,independent,,,774.3,3.2116,598.7,2.4832,563.6,2.3377,0.0,231.5,243.0,1.3,13.7,0.0932,,
1305,43.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1306,43.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1307,43.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1308,43.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1309,43.6333,0,1,1,2,independent,,,824.6,3.4363,693.0,2.8876,620.8,2.5868,0.0,253.6,238.3,0.2,15.8,0.2471,,
1310,43.6667,0,1,1,2,independent,,,829.4,3.4424,703.4,2.9191,640.6,2.6585,0.0,259.4,239.9,3.2,15.7,0.3176,,
1311,43.7,0,1,1,2,independent,,,833.5,3.4434,720.3,2.9758,653.7,2.7006,0.0,259.5,244.3,1.6,13.8,0.3969,,
1312,43.7333,0,1,1,2,independent,,,834.1,3.4354,727.4,2.9963,664.1,2.7354,0.0,260.8,238.0,2.4,10.7,0.4296,,
1313,43.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1314,43.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1315,43.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1316,43.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1317,43.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1318,43.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1319,43.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1320,44.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1321,44.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1322,44.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1323,44.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1324,44.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1325,44.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1326,44.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1327,44.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1328,44.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1329,44.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1330,44.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1331,44.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1332,44.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1333,44.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1334,44.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1335,44.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1336,44.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1337,44.5667,0,1,1,2,independent,,,450.3,1.8446,587.8,2.4078,602.5,2.4681,0.0,239.1,261.7,4.2,15.8,0.4178,,
1338,44.6,0,1,1,2,independent,,,439.4,1.7894,582.8,2.3733,595.8,2.4262,0.0,240.1,277.1,5.0,15.8,0.4092,,
1339,44.6333,0,1,1,2,independent,,,423.9,1.7159,576.8,2.3351,588.5,2.3826,0.0,237.6,282.7,3.4,14.5,0.3844,,
1340,44.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1341,44.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1342,44.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
1343,44.7667,0,1,1,2,independent,,,395.3,1.5744,522.7,2.0817,549.3,2.1877,0.0,252.7,268.8,7.1,15.1,0.4194,,
1344,44.8,0,1,1,2,independent,,,388.9,1.544,512.3,2.0339,543.7,2.1589,0.0,249.5,268.0,4.7,13.4,0.3984,,
1345,44.8333,0,1,1,2,independent,,,385.3,1.5235,509.4,2.014,546.7,2.1617,0.0,246.1,278.5,1.9,12.6,0.3563,,
1346,44.8667,0,1,1,2,independent,,,382.5,1.5071,504.0,1.9861,549.7,2.166,0.0,244.1,279.3,2.3,15.7,0.3007,,
1347,44.9,0,1,1,2,independent,,,388.6,1.5294,494.1,1.9447,552.5,2.1743,0.0,238.8,275.2,4.6,11.0,0.2815,,
1348,44.9333,0,1,1,2,independent,,,394.6,1.5462,493.6,1.934,557.6,2.1848,0.0,236.2,294.1,3.7,7.0,0.2804,,
1349,44.9667,0,1,1,2,independent,,,398.0,1.5593,476.4,1.8666,553.7,2.1692,0.0,232.4,278.7,1.7,14.0,0.2527,,
