frame_idx,time_sec,rat_a_slot,rat_b_slot,rat_a_track_id,rat_b_track_id,zone,contact_type,investigator_slot,nose_nose_dist_px,nose_nose_dist_bl,nose_tailbase_dist_px,nose_tailbase_dist_bl,centroid_dist_px,centroid_dist_bl,mask_iou,body_length_a_px,body_length_b_px,velocity_a_px,velocity_b_px,orientation_cos,quality_flag,bout_id
2744,91.4667,0,1,1,2,contact,N2B,0,96.8,0.4918,352.1,1.7894,232.3,1.1804,0.0,281.8,96.6,1.2,1.5,,,23
2745,91.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2746,91.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2747,91.5667,0,1,1,2,contact,N2B,0,95.6,0.492,349.0,1.7954,226.8,1.1666,0.0,276.5,94.4,1.0,1.1,,,23
2748,91.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2749,91.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2750,91.6667,0,1,1,2,contact,N2B,0,101.0,0.5217,354.0,1.8284,228.1,1.1779,0.0,276.4,97.1,0.9,0.6,,,23
2751,91.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2752,91.7333,0,1,1,2,contact,N2B,0,100.7,0.5223,349.8,1.8148,215.1,1.116,0.0,275.7,107.6,3.2,0.7,,,23
2753,91.7667,0,1,1,2,contact,N2B,0,86.4,0.4472,337.7,1.7482,203.9,1.0557,0.0,282.5,110.6,2.8,0.8,,,23
2754,91.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2755,91.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2756,91.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2757,91.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2758,91.9333,0,1,1,2,contact,N2B,0,71.5,0.3706,326.4,1.6923,190.9,0.9896,0.0,302.7,113.2,1.7,1.0,,,24
2759,91.9667,0,1,1,2,contact,N2B,0,67.6,0.3472,323.8,1.6624,187.2,0.9612,0.0,307.4,116.5,0.9,0.3,,,24
2760,92.0,0,1,1,2,contact,N2B,0,68.7,0.3499,324.5,1.6525,188.1,0.958,0.0,305.1,116.1,1.4,1.8,,,24
2761,92.0333,0,1,1,2,contact,N2B,0,59.7,0.3019,320.3,1.6192,186.0,0.9403,0.0,308.2,113.7,0.7,4.6,,,24
2762,92.0667,0,1,1,2,contact,N2N,,55.6,0.2788,320.3,1.606,182.9,0.9169,0.0,315.1,113.0,0.3,1.1,,,25
2763,92.1,0,1,1,2,contact,N2N,,56.5,0.2809,321.3,1.5986,182.6,0.9086,0.0,316.6,113.2,1.0,0.5,,,25
2764,92.1333,0,1,1,2,contact,N2N,,59.9,0.2961,322.9,1.5956,184.2,0.9103,0.0,314.7,115.3,0.7,0.9,,,25
2765,92.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2766,92.2,0,1,1,2,contact,N2N,,53.3,0.2616,317.3,1.5584,182.1,0.8945,0.0,314.6,114.8,35.5,3.0,,,25
2767,92.2333,0,1,1,2,contact,N2N,,55.9,0.2729,317.0,1.5489,182.6,0.8923,0.0,312.8,115.3,0.3,0.4,,,25
2768,92.2667,0,1,1,2,contact,N2N,,55.8,0.2713,315.9,1.5355,181.7,0.8834,0.0,313.8,116.1,0.2,0.4,,,25
2769,92.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2770,92.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2771,92.3667,0,1,1,2,contact,N2N,,53.0,0.257,309.5,1.5014,185.0,0.8972,0.0,306.4,114.5,19.4,2.6,,,25
2772,92.4,0,1,1,2,contact,N2B,0,64.0,0.3106,322.5,1.5648,188.6,0.915,0.0,299.6,111.4,2.4,2.3,,,26
2773,92.4333,0,1,1,2,contact,N2B,0,67.9,0.3303,321.8,1.5652,188.8,0.9182,0.0,291.7,110.8,0.3,2.2,,,26
2774,92.4667,0,1,1,2,contact,N2B,0,73.8,0.3605,325.5,1.5893,193.5,0.9449,0.0,285.4,109.6,0.2,1.0,,,26
2775,92.5,0,1,1,2,contact,N2B,0,67.8,0.3317,323.2,1.5817,190.8,0.9338,0.0,290.3,109.8,0.8,0.8,,,26
2776,92.5333,0,1,1,2,contact,N2N,,57.2,0.2794,318.4,1.5555,183.2,0.895,0.0,304.0,111.3,0.7,1.0,,,27
2777,92.5667,0,1,1,2,contact,N2N,,54.2,0.2641,315.1,1.5351,178.7,0.8709,0.0,307.6,113.2,2.0,0.7,,,27
2778,92.6,0,1,1,2,contact,N2N,,56.8,0.276,313.4,1.5233,176.5,0.8582,0.0,305.3,114.7,3.2,1.0,,,27
2779,92.6333,0,1,1,2,contact,N2N,,57.3,0.2782,314.5,1.5256,174.2,0.8451,0.0,303.5,116.1,0.9,1.3,,,27
2780,92.6667,0,1,1,2,contact,N2N,,57.5,0.278,310.8,1.5031,171.8,0.8306,0.0,303.9,121.4,3.8,2.1,,,27
2781,92.7,0,1,1,2,contact,N2N,,58.5,0.2821,306.8,1.4797,169.6,0.8181,0.0,300.3,124.4,1.1,2.8,,,27
2782,92.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2783,92.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2784,92.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2785,92.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2786,92.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2787,92.9,0,1,1,2,contact,N2AG,0,149.1,0.73,28.7,0.1407,209.9,1.0279,0.0,257.1,154.3,2.2,16.3,0.1794,,28
2788,92.9333,0,1,1,2,contact,N2AG,0,169.5,0.82,33.9,0.164,219.8,1.0636,0.0,268.3,188.1,4.6,7.9,0.1546,,28
2789,92.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2790,93.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2791,93.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2792,93.0667,0,1,1,2,contact,N2AG,0,203.0,0.9216,32.0,0.1453,213.4,0.9692,0.0,273.7,213.7,7.2,8.6,-0.0503,,28
2793,93.1,0,1,1,2,contact,N2AG,0,207.8,0.9325,31.3,0.1405,206.3,0.9255,0.0,274.0,219.6,9.7,10.1,-0.1199,,28
2794,93.1333,0,1,1,2,contact,N2AG,0,208.1,0.9239,33.6,0.1491,205.8,0.9138,0.0,273.9,218.2,8.0,13.3,-0.1352,,28
2795,93.1667,0,1,1,2,contact,N2AG,0,216.9,0.9541,27.7,0.1219,205.4,0.9035,0.0,273.0,220.5,7.1,11.9,-0.1622,,28
2796,93.2,0,1,1,2,contact,N2AG,0,225.2,0.986,37.1,0.1623,204.1,0.8936,0.0,259.1,216.7,5.7,13.2,-0.1723,,28
2797,93.2333,0,1,1,2,contact,N2AG,0,246.3,1.0743,46.1,0.2013,210.1,0.9164,0.0,259.2,214.0,3.3,11.2,-0.2225,,28
2798,93.2667,0,1,1,2,contact,N2AG,0,260.7,1.1335,56.4,0.2452,213.7,0.929,0.0,256.1,218.3,2.6,13.2,-0.2459,,28
2799,93.3,0,1,1,2,contact,N2AG,0,284.2,1.2281,61.6,0.266,214.8,0.9281,0.0,254.1,234.1,2.4,9.8,-0.2758,,28
2800,93.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2801,93.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2802,93.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2803,93.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2804,93.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2805,93.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2806,93.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2807,93.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2808,93.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2809,93.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2810,93.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2811,93.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2812,93.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2813,93.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2814,93.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2815,93.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2816,93.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2817,93.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2818,93.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2819,93.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2820,94.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2821,94.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2822,94.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2823,94.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2824,94.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2825,94.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2826,94.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2827,94.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2828,94.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2829,94.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2830,94.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2831,94.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2832,94.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2833,94.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2834,94.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2835,94.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2836,94.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2837,94.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2838,94.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2839,94.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2840,94.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2841,94.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2842,94.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2843,94.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2844,94.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2845,94.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2846,94.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2847,94.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2848,94.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2849,94.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2850,95.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2851,95.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2852,95.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2853,95.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2854,95.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2855,95.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2856,95.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2857,95.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2858,95.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2859,95.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2860,95.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2861,95.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2862,95.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2863,95.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2864,95.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2865,95.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2866,95.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2867,95.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2868,95.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2869,95.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2870,95.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2871,95.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2872,95.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2873,95.7667,0,1,1,2,independent,,,718.1,2.9159,570.2,2.3156,650.6,2.6421,0.0,260.9,240.9,8.6,14.7,-0.6276,,
2874,95.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2875,95.8333,0,1,1,2,independent,,,719.6,2.913,559.5,2.265,638.3,2.5838,0.0,253.5,251.4,6.1,15.4,-0.5364,,
2876,95.8667,0,1,1,2,independent,,,718.5,2.9015,550.4,2.2224,646.9,2.6123,0.0,252.2,254.2,8.4,15.2,-0.4519,,
2877,95.9,0,1,1,2,independent,,,712.5,2.8663,541.7,2.1793,644.3,2.5919,0.0,247.9,266.1,4.4,12.5,-0.4173,,
2878,95.9333,0,1,1,2,independent,,,714.2,2.8649,538.5,2.1601,640.5,2.5693,0.0,246.4,265.0,5.5,11.7,-0.3931,,
2879,95.9667,0,1,1,2,independent,,,720.6,2.8788,534.3,2.1345,636.0,2.5408,0.0,248.8,270.3,2.1,13.7,-0.4009,,
2880,96.0,0,1,1,2,independent,,,726.2,2.8943,536.0,2.136,629.2,2.5078,0.0,247.4,265.2,3.1,8.6,-0.429,,
2881,96.0333,0,1,1,2,independent,,,728.6,2.8951,531.3,2.111,622.8,2.4746,0.0,249.4,267.5,4.0,13.3,-0.4344,,
2882,96.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2883,96.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2884,96.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2885,96.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2886,96.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2887,96.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2888,96.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2889,96.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2890,96.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2891,96.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2892,96.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2893,96.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2894,96.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2895,96.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2896,96.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2897,96.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2898,96.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2899,96.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2900,96.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2901,96.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2902,96.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2903,96.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2904,96.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2905,96.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2906,96.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2907,96.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2908,96.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2909,96.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2910,97.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2911,97.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2912,97.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2913,97.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2914,97.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2915,97.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2916,97.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2917,97.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2918,97.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2919,97.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2920,97.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2921,97.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2922,97.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2923,97.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2924,97.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2925,97.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2926,97.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2927,97.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2928,97.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2929,97.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2930,97.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2931,97.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2932,97.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2933,97.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2934,97.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2935,97.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2936,97.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2937,97.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2938,97.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2939,97.9667,0,1,1,2,independent,,,742.3,3.0231,535.0,2.1785,568.0,2.313,0.0,176.1,242.1,4.0,1.4,-0.7592,,
2940,98.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2941,98.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2942,98.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2943,98.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2944,98.1333,0,1,1,2,independent,,,727.9,3.1465,521.0,2.2522,574.8,2.4848,0.0,179.9,227.0,0.3,1.7,-0.5653,,
2945,98.1667,0,1,1,2,independent,,,738.0,3.2318,526.8,2.3068,575.1,2.5186,0.0,173.8,229.1,1.9,1.9,-0.588,,
2946,98.2,0,1,1,2,independent,,,746.9,3.3133,530.9,2.3551,572.1,2.5377,0.0,165.9,232.4,3.8,1.5,-0.6322,,
2947,98.2333,0,1,1,2,independent,,,753.8,3.3813,530.5,2.3798,571.8,2.5649,0.0,165.3,235.3,2.4,1.5,-0.6104,,
2948,98.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2949,98.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2950,98.3333,0,1,1,2,independent,,,759.4,3.4518,527.7,2.3985,564.5,2.5659,0.0,156.6,238.9,1.0,1.9,-0.5821,,
2951,98.3667,0,1,1,2,independent,,,760.6,3.4917,528.2,2.4248,564.8,2.5931,0.0,156.6,240.0,0.9,1.7,-0.5935,,
2952,98.4,0,1,1,2,independent,,,764.2,3.5359,528.6,2.4459,565.1,2.6148,0.0,157.8,243.5,0.6,1.8,-0.612,,
2953,98.4333,0,1,1,2,independent,,,773.9,3.6003,531.0,2.4702,567.6,2.6404,0.0,158.1,251.0,0.5,1.1,-0.6423,,
2954,98.4667,0,1,1,2,independent,,,782.1,3.6484,534.8,2.4947,566.7,2.6438,0.0,162.1,256.1,1.2,3.8,-0.682,,
2955,98.5,0,1,1,2,independent,,,790.1,3.6894,544.0,2.5402,570.9,2.6658,0.0,169.7,255.1,0.3,3.5,-0.7236,,
2956,98.5333,0,1,1,2,independent,,,791.0,3.6943,546.7,2.5533,570.0,2.6624,0.0,173.9,253.3,1.5,2.2,-0.7243,,
2957,98.5667,0,1,1,2,independent,,,785.2,3.6721,541.4,2.532,570.4,2.6675,0.0,170.1,252.6,1.3,3.1,-0.6795,,
2958,98.6,0,1,1,2,independent,,,784.5,3.672,539.8,2.5264,568.5,2.6609,0.0,170.6,253.4,1.0,1.7,-0.6686,,
2959,98.6333,0,1,1,2,independent,,,790.5,3.6973,541.9,2.5347,567.5,2.6547,0.0,174.4,255.7,1.8,1.4,-0.6519,,
2960,98.6667,0,1,1,2,independent,,,793.3,3.7059,544.9,2.5455,568.6,2.6563,0.0,178.8,254.5,1.7,2.0,-0.6511,,
2961,98.7,0,1,1,2,independent,,,794.5,3.7072,545.8,2.5468,569.6,2.6578,0.0,179.2,253.9,0.1,1.9,-0.6381,,
2962,98.7333,0,1,1,2,independent,,,792.2,3.6949,544.8,2.5411,568.2,2.6502,0.0,177.9,252.3,0.1,0.8,-0.6265,,
2963,98.7667,0,1,1,2,independent,,,786.5,3.6727,541.3,2.5276,568.9,2.6567,0.0,174.0,249.9,0.2,3.1,-0.5906,,
2964,98.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2965,98.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2966,98.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2967,98.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2968,98.9333,0,1,1,2,independent,,,757.3,3.6282,521.5,2.4984,567.0,2.7164,0.0,149.2,242.9,0.6,0.2,-0.5072,,
2969,98.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2970,99.0,0,1,1,2,independent,,,739.8,3.5986,505.0,2.4568,562.0,2.7339,0.0,135.0,241.7,2.1,3.8,-0.4654,,
2971,99.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2972,99.0667,0,1,1,2,independent,,,719.6,3.5692,494.3,2.4515,552.6,2.7409,0.0,126.2,234.4,2.0,3.2,-0.4676,,
2973,99.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2974,99.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2975,99.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2976,99.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2977,99.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2978,99.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2979,99.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2980,99.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2981,99.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2982,99.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2983,99.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2984,99.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2985,99.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2986,99.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2987,99.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2988,99.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2989,99.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2990,99.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2991,99.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2992,99.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2993,99.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2994,99.8,0,1,1,2,independent,,,464.4,2.0593,310.3,1.3758,460.0,2.0398,0.0,258.8,190.5,10.4,3.9,0.2673,,
2995,99.8333,0,1,1,2,independent,,,445.4,1.9714,295.0,1.3055,452.3,2.0016,0.0,268.3,191.0,10.6,7.3,0.2515,,
2996,99.8667,0,1,1,2,independent,,,435.3,1.9161,276.2,1.2159,439.7,1.9355,0.0,272.5,203.8,9.7,5.0,0.262,,
2997,99.9,0,1,1,2,independent,,,430.3,1.8829,263.4,1.1527,433.7,1.8978,0.0,268.4,213.1,10.1,6.4,0.3044,,
2998,99.9333,0,1,1,2,independent,,,417.6,1.8175,250.4,1.0897,428.3,1.8641,0.0,271.6,210.1,7.1,3.8,0.3278,,
2999,99.9667,0,1,1,2,independent,,,409.3,1.7737,240.3,1.0415,419.9,1.8196,0.0,269.3,209.8,7.9,3.2,0.3783,,
3000,100.0,0,1,1,2,independent,,,404.5,1.7472,229.0,0.9889,414.1,1.7884,0.0,265.2,212.0,9.1,4.5,0.4187,,
3001,100.0333,0,1,1,2,independent,,,398.0,1.7104,211.0,0.9071,401.8,1.727,0.0,266.3,219.5,10.4,4.5,0.4837,,
3002,100.0667,0,1,1,2,independent,,,384.5,1.6467,195.6,0.8375,391.1,1.6749,0.0,262.3,219.8,12.1,2.4,0.5705,,
3003,100.1,0,1,1,2,independent,,,371.4,1.5812,172.9,0.7362,379.7,1.6165,0.0,273.0,221.2,9.0,2.0,0.6353,,
3004,100.1333,0,1,1,2,independent,,,364.2,1.5419,160.0,0.6776,371.4,1.5725,0.0,272.1,223.7,9.5,1.8,0.7181,,
3005,100.1667,0,1,1,2,independent,,,354.5,1.4935,146.0,0.6149,361.9,1.5248,0.0,272.3,224.1,10.2,1.5,0.7962,,
3006,100.2,0,1,1,2,independent,,,343.6,1.4381,126.4,0.5292,355.2,1.4867,0.0,278.7,226.8,9.3,1.3,0.8394,,
3007,100.2333,0,1,1,2,contact,FOL,0,335.7,1.3946,113.4,0.471,352.2,1.4632,0.0,283.4,230.2,11.5,3.3,0.8744,,29
3008,100.2667,0,1,1,2,independent,,,322.6,1.3301,98.5,0.4061,341.9,1.4095,0.0,287.9,230.3,11.2,1.4,0.8844,,
3009,100.3,0,1,1,2,independent,,,310.8,1.2729,88.1,0.3608,332.5,1.3615,0.0,288.8,229.1,10.1,4.9,0.9049,,
3010,100.3333,0,1,1,2,independent,,,299.3,1.2194,77.4,0.3154,321.1,1.3083,0.0,286.3,227.9,11.5,0.6,0.9008,,
3011,100.3667,0,1,1,2,contact,N2AG,0,291.2,1.1825,73.3,0.2977,311.7,1.2659,0.0,280.1,225.9,9.3,0.9,0.8789,,30
3012,100.4,0,1,1,2,contact,N2AG,0,269.1,1.0903,60.7,0.2458,295.8,1.1987,0.0,283.1,220.5,9.6,1.3,0.8236,,30
